image_path,description
/content/new/886015001.jpg,"Light wash denim skinny jeans in a soft cotton blend. Featuring a classic five-pocket design and a flattering high waist, perfect for casual everyday wear or dressed up with heels.  Style with a tucked-in blouse or a flowy top.
"
/content/new/885468003.jpg,"A stunning yellow midi dress with a dark-grey abstract print, featuring a V-neckline, long balloon sleeves, and a tiered skirt.  Made from lightweight woven fabric, perfect for summer parties or casual daytime events. Style with sandals or wedges for a chic look.
"
/content/new/255396042.jpg,"Burgundy hooded cardigan featuring a side zip, asymmetrical hem, and quilted sleeve detailing.  Soft cotton blend fabric. Perfect for casual outings and layered looks. Style with jeans or leggings for effortless chic.
"
/content/new/203595048.jpg,"Men's green and white plaid flannel shirt featuring button closure, chest pockets, and long sleeves.  Perfect for casual outings or layering; style with jeans or chinos.
"
/content/new/885239002.jpg,"Beige mini skirt in a woven fabric; featuring front button closure and unique patch pockets. Perfect for casual outings; style it with a tucked-in top and sneakers or dress it up with a blouse and heels.
"
/content/new/865929009.jpg,"Gold metallic long-sleeved turtleneck top; shimmering fabric, close-fitting silhouette; perfect for parties or festive events; style with jeans or a skirt for a glamorous look.
"
/content/new/885468002.jpg,"Pastel yellow midi dress with an abstract print, featuring a V-neck, long sleeves, and tiered skirt.  Lightweight fabric, perfect for spring events or casual daytime outings. Style with sandals or heels.
"
/content/new/880830002.jpg,"Black tiered mini skirt in cotton, featuring an elastic waistband and delicate embroidered detailing. Perfect for casual outings or summer events; style with a simple top and sandals for a chic look.
"
/content/new/219075023.jpg,"Olive green cargo pants in cotton twill; multiple pockets, drawstring cuffs. Perfect for casual outings, weekend adventures, and everyday wear. Style with a tee and sneakers or a button-down shirt and boots.
"
/content/new/241412044.jpg,"Red and black plaid leggings in a comfortable jersey fabric.  Features a classic tartan pattern. Perfect for casual outings, pair with a simple top and sneakers or boots.
"
/content/new/852374005.jpg,"Black mini dress in woven fabric, featuring short flutter sleeves and a smocked waist.  Perfect for casual outings or dressed up with heels. Style with sandals or boots.
"
/content/new/884319004.jpg,"A stylish floral blouse in black and cream featuring a high neck and balloon sleeves.  Made from lightweight sheer fabric, perfect for casual or dressy occasions. Style with jeans or a skirt for a chic look.
"
/content/new/887432005.jpg,"This brown cropped cardigan features a V-neck, button closure, and subtle puff sleeves.  Made from a soft knit fabric, it's perfect for casual outings or layered looks.  Style with jeans, skirts, or dresses for versatile wear.
"
/content/new/884692001.jpg,"Two-pack black jersey leggings in a soft, stretchy fabric.  Perfect for everyday wear, style with tunics or dresses. Simple, versatile design; ideal for casual occasions.
"
/content/new/885643001.jpg,"Beige gingham linen jumpsuit featuring a V-neck, short sleeves, and a self-tie belt. Perfect for summer events or casual outings. Style with sandals or wedges for a chic look.
"
/content/new/887949002.jpg,"Olive green linen-blend cropped trousers feature an elasticated drawstring waist and a relaxed fit. Perfect for casual daytime events, style with a tucked-in blouse and sandals or sneakers for a chic look.
"
/content/new/884950003.jpg,"Olive green cargo pants in cotton twill.  Multiple pockets and a relaxed fit. Perfect for casual outings or playtime. Style with a tee and sneakers or a blouse and sandals.
"
/content/new/882942004.jpg,"Grey cargo pants in lightweight fabric; featuring multiple pockets and drawstring waist.  Perfect for casual outings or travel. Style with a tee and sneakers for a relaxed look.
"
/content/new/889610001.jpg,"Black faux leather belted trench coat featuring a double-breasted closure and a classic lapel collar. Perfect for evenings out or smart casual occasions, style with jeans and boots or a dress and heels.
"
/content/new/886178005.jpg,"Navy blue sweatshirt featuring a white graphic of a soccer player; made from soft cotton; perfect for casual wear, pair with jeans or joggers for a sporty look.
"
/content/new/855827002.jpg,"Black daisy print wrap mini dress; features a V-neckline, short sleeves, and adjustable tie waist.  Lightweight woven fabric, perfect for casual outings or summer events. Style with sandals or sneakers for a chic, effortless look.
"
/content/new/120129014.jpg,"Dark grey maternity leggings in a soft jersey fabric.  Features a comfortable over-the-bump waistband. Perfect for everyday wear or lounging; style with oversized sweaters or tunic tops.
"
/content/new/880195001.jpg,"Off-white wrap top with subtle texture, featuring puff sleeves and a cinched waist.  Lightweight fabric, perfect for casual or dressy occasions. Style with jeans or a skirt for a chic look.
"
/content/new/887934002.jpg,"A grey herringbone-patterned blazer crafted from a lightweight woven fabric features three-quarter sleeves with subtle puff detailing, perfect for work or a night out. Style it with jeans and a t-shirt or a dress for versatile appeal.
"
/content/new/887750002.jpg,"Black smocked top with a delicate floral print, featuring short puff sleeves and a relaxed fit. Ideal for casual outings or a night out, style with jeans or a skirt for a chic look.
"
/content/new/889661001.jpg,"Houndstooth patterned blazer in beige, brown, and black.  Woven fabric, single button closure, notched lapels. Perfect for work or evenings out. Style with jeans and a t-shirt or a dress.
"
/content/new/886603001.jpg,"Vibrant abstract print mini dress in lightweight cotton. Features a collared neckline, button placket, and tiered skirt. Perfect for daytime events or casual outings; style with sandals or sneakers.
"
/content/new/889387001.jpg,"Classic white long-sleeved shirt; crisp cotton poplin; simple design, perfect for work or casual wear.  Style with chinos and loafers for a smart look or jeans and sneakers for a relaxed feel.
"
/content/new/886367002.jpg,"Grey, beige, and dark grey horizontal striped knit sweater.  Soft knit fabric, relaxed fit, round neckline. Perfect for casual everyday wear or layered outfits. Style with jeans, skirts, or trousers.
"
/content/new/237347040.jpg,"Light blue zip-up hoodie in soft cotton blend. Features a classic design with kangaroo pockets. Perfect for casual wear, pair with jeans or leggings for a comfortable everyday look.
"
/content/new/866958001.jpg,"Black and white plaid long-sleeved shirt; soft woven fabric; classic button-down design; perfect for casual outings or layering; style with jeans, skirts, or layered under a jacket.
"
/content/new/882840001.jpg,"Black ribbed knit top with a unique criss-cross back and self-tie belt.  Perfect for casual or dressed-up occasions; style with jeans or a skirt.
"
/content/new/883157002.jpg,"Dark green knit sweater with a subtle textured pattern, raglan sleeves, and a relaxed fit. Perfect for casual outings or layering; style with jeans or a skirt for versatile looks.
"
/content/new/885827001.jpg,"Olive green linen-blend pants feature multiple pleats for a relaxed fit, perfect for casual outings or dressed-up events. Style with a blouse and heels or a t-shirt and sneakers.
"
/content/new/887518001.jpg,"Black seamless shaping bodysuit, featuring a built-in bra and mid-thigh length.  Perfect for smoothing under dresses or for everyday wear.  Style with skirts, dresses, or jeans for a sleek silhouette.
"
/content/new/889399001.jpg,"Off-white denim pinafore dress with adjustable straps, classic pockets, and button detailing. Perfect for casual outings or dressed up with a blouse.  Style with sneakers or heels for versatile looks.
"
/content/new/888248001.jpg,"Beige maternity cropped pants in a soft cotton blend. Featuring a comfortable elastic waistband and cuffed hems, perfect for casual daytime wear. Style with a flowy top and sandals for effortless chic.
"
/content/new/194242047.jpg,"Black ribbed cotton blend leggings featuring a NYC-branded waistband.  Perfect for casual wear, style with sneakers and an oversized tee or dress them up with boots and a sweater.
"
/content/new/884702002.jpg,"A light beige denim mini skirt featuring functional pockets and a classic design.  Perfect for casual daytime looks, pair it with a t-shirt and sneakers or dress it up with a blouse and sandals.
"
/content/new/889602001.jpg,"Cream textured mini skirt with elastic waistband and tiered design.  Lightweight fabric, perfect for casual summer events. Style with a blouse and sandals for a chic look.
"
/content/new/873771002.jpg,"Beige double-breasted blazer in a subtle textured weave.  Features notched lapels and a relaxed fit, perfect for work or weekend. Style with jeans and a tee or a dress for versatile looks.
"
/content/new/886975001.jpg,"This elegant white blouse features a subtle embossed floral pattern, puff sleeves, and a high neck.  Made from a lightweight woven fabric, it's perfect for daytime events or romantic evenings.  Style with jeans or a skirt for a versatile look.
"
/content/new/857924004.jpg,"Black floral mini dress with long sleeves, featuring a button-down front and self-tie belt.  Made from a lightweight woven fabric, perfect for casual daytime events or dressed up with heels. Style with ankle boots or sneakers.
"
